run_id,run_dir,timestamp,symbol,mode,equity,or_n,k_tp,k_sl,k_tr,threshold_lcb,min_or_atr,rv_cuts,allow_low_rv,allowed_sessions,warmup,prior_alpha,prior_beta,include_expected_slip,rv_quantile,calibrate_days,ev_mode,size_floor,trades,wins,total_pips,sharpe,max_drawdown,win_rate,pnl_per_trade,state_path,gate_block,ev_reject,ev_bypass,dump_rows,state_loaded,state_archive_path,ev_profile_path
grid_USDJPY_bridge_or6_ktp1.0_ksl0.8_20250921_131300,runs/grid_USDJPY_bridge_or6_ktp1.0_ksl0.8_20250921_131300,20250921_131300,USDJPY,bridge,100000.0,6,1.0,0.8,,0.0,0.4,,True,,50,,,,,,,,163,105,-115.44945348457128,,,0.6441717791411042,-0.7082788557335661,runs/grid_USDJPY_bridge_or6_ktp1.0_ksl0.8_20250921_131300/state.json,177517,219784,7,,,,
grid_USDJPY_bridge_or6_ktp1.2_ksl0.4_20250921_131311,runs/grid_USDJPY_bridge_or6_ktp1.2_ksl0.4_20250921_131311,20250921_131311,USDJPY,bridge,100000.0,6,1.2,0.4,,0.0,0.4,,True,,50,,,,,,,,197,90,-81.55401892515789,,,0.45685279187817257,-0.4139797914982634,runs/grid_USDJPY_bridge_or6_ktp1.2_ksl0.4_20250921_131311/state.json,177517,218243,4,,,,
grid_USDJPY_bridge_or6_ktp1.2_ksl0.6_20250921_131322,runs/grid_USDJPY_bridge_or6_ktp1.2_ksl0.6_20250921_131322,20250921_131322,USDJPY,bridge,100000.0,6,1.2,0.6,,0.0,0.4,,True,,50,,,,,,,,156,85,-61.62266598921764,,,0.5448717948717948,-0.395017089674472,runs/grid_USDJPY_bridge_or6_ktp1.2_ksl0.6_20250921_131322/state.json,177517,219675,5,,,,
grid_USDJPY_bridge_or6_ktp1.2_ksl0.8_20250921_131333,runs/grid_USDJPY_bridge_or6_ktp1.2_ksl0.8_20250921_131333,20250921_131333,USDJPY,bridge,100000.0,6,1.2,0.8,,0.0,0.4,,True,,50,,,,,,,,184,110,-58.50791642485103,,,0.5978260869565217,-0.3179778066567991,runs/grid_USDJPY_bridge_or6_ktp1.2_ksl0.8_20250921_131333/state.json,177517,219119,6,,,,
grid_USDJPY_bridge_or8_ktp0.6_ksl0.4_20250921_131343,runs/grid_USDJPY_bridge_or8_ktp0.6_ksl0.4_20250921_131343,20250921_131343,USDJPY,bridge,100000.0,8,0.6,0.4,,0.0,0.4,,True,,50,,,,,,,,163,101,-147.8959554809196,,,0.6196319018404908,-0.9073371501896909,runs/grid_USDJPY_bridge_or8_ktp0.6_ksl0.4_20250921_131343/state.json,171511,195341,8,,,,
grid_USDJPY_bridge_or8_ktp0.6_ksl0.6_20250921_131354,runs/grid_USDJPY_bridge_or8_ktp0.6_ksl0.6_20250921_131354,20250921_131354,USDJPY,bridge,100000.0,8,0.6,0.6,,0.0,0.4,,True,,50,,,,,,,,97,69,-118.66257398937142,,,0.711340206185567,-1.2233255050450662,runs/grid_USDJPY_bridge_or8_ktp0.6_ksl0.6_20250921_131354/state.json,171511,197558,12,,,,
grid_USDJPY_bridge_or8_ktp0.6_ksl0.8_20250921_131406,runs/grid_USDJPY_bridge_or8_ktp0.6_ksl0.8_20250921_131406,20250921_131406,USDJPY,bridge,100000.0,8,0.6,0.8,,0.0,0.4,,True,,50,,,,,,,,106,81,-68.38909629328202,,,0.7641509433962265,-0.6451801537102078,runs/grid_USDJPY_bridge_or8_ktp0.6_ksl0.8_20250921_131406/state.json,171511,197504,14,,,,
grid_USDJPY_bridge_or8_ktp0.8_ksl0.4_20250921_131417,runs/grid_USDJPY_bridge_or8_ktp0.8_ksl0.4_20250921_131417,20250921_131417,USDJPY,bridge,100000.0,8,0.8,0.4,,0.0,0.4,,True,,50,,,,,,,,152,83,-142.5054628488889,,,0.5460526315789473,-0.9375359397953217,runs/grid_USDJPY_bridge_or8_ktp0.8_ksl0.4_20250921_131417/state.json,171511,195559,6,,,,
grid_USDJPY_bridge_or8_ktp0.8_ksl0.6_20250921_131428,runs/grid_USDJPY_bridge_or8_ktp0.8_ksl0.6_20250921_131428,20250921_131428,USDJPY,bridge,100000.0,8,0.8,0.6,,0.0,0.4,,True,,50,,,,,,,,94,60,-117.38119794391662,,,0.6382978723404256,-1.2487361483395385,runs/grid_USDJPY_bridge_or8_ktp0.8_ksl0.6_20250921_131428/state.json,171511,197571,10,,,,
grid_USDJPY_bridge_or8_ktp0.8_ksl0.8_20250921_131439,runs/grid_USDJPY_bridge_or8_ktp0.8_ksl0.8_20250921_131439,20250921_131439,USDJPY,bridge,100000.0,8,0.8,0.8,,0.0,0.4,,True,,50,,,,,,,,82,57,-107.39682820915738,,,0.6951219512195121,-1.309717417184846,runs/grid_USDJPY_bridge_or8_ktp0.8_ksl0.8_20250921_131439/state.json,171511,198005,12,,,,
grid_USDJPY_bridge_or8_ktp1.0_ksl0.4_20250921_131450,runs/grid_USDJPY_bridge_or8_ktp1.0_ksl0.4_20250921_131450,20250921_131450,USDJPY,bridge,100000.0,8,1.0,0.4,,0.0,0.4,,True,,50,,,,,,,,115,57,-62.64375488800596,,,0.4956521739130435,-0.5447283033739648,runs/grid_USDJPY_bridge_or8_ktp1.0_ksl0.4_20250921_131450/state.json,171511,196949,5,,,,
grid_USDJPY_bridge_or8_ktp1.0_ksl0.6_20250921_131500,runs/grid_USDJPY_bridge_or8_ktp1.0_ksl0.6_20250921_131500,20250921_131500,USDJPY,bridge,100000.0,8,1.0,0.6,,0.0,0.4,,True,,50,,,,,,,,107,62,-116.60765369008351,,,0.5794392523364486,-1.089791155982089,runs/grid_USDJPY_bridge_or8_ktp1.0_ksl0.6_20250921_131500/state.json,171511,197206,8,,,,
grid_USDJPY_bridge_or8_ktp1.0_ksl0.8_20250921_131511,runs/grid_USDJPY_bridge_or8_ktp1.0_ksl0.8_20250921_131511,20250921_131511,USDJPY,bridge,100000.0,8,1.0,0.8,,0.0,0.4,,True,,50,,,,,,,,112,71,-91.35430984307055,,,0.6339285714285714,-0.8156634807417014,runs/grid_USDJPY_bridge_or8_ktp1.0_ksl0.8_20250921_131511/state.json,171511,196970,11,,,,
grid_USDJPY_bridge_or8_ktp1.2_ksl0.4_20250921_131522,runs/grid_USDJPY_bridge_or8_ktp1.2_ksl0.4_20250921_131522,20250921_131522,USDJPY,bridge,100000.0,8,1.2,0.4,,0.0,0.4,,True,,50,,,,,,,,224,99,-94.51256089434236,,,0.4419642857142857,-0.42193107542117125,runs/grid_USDJPY_bridge_or8_ktp1.2_ksl0.4_20250921_131522/state.json,171511,193667,4,,,,
grid_USDJPY_bridge_or8_ktp1.2_ksl0.6_20250921_131534,runs/grid_USDJPY_bridge_or8_ktp1.2_ksl0.6_20250921_131534,20250921_131534,USDJPY,bridge,100000.0,8,1.2,0.6,,0.0,0.4,,True,,50,,,,,,,,142,74,-51.87422977260985,,,0.5211267605633803,-0.3653114772719004,runs/grid_USDJPY_bridge_or8_ktp1.2_ksl0.6_20250921_131534/state.json,171511,195879,7,,,,
grid_USDJPY_bridge_or8_ktp1.2_ksl0.8_20250921_131545,runs/grid_USDJPY_bridge_or8_ktp1.2_ksl0.8_20250921_131545,20250921_131545,USDJPY,bridge,100000.0,8,1.2,0.8,,0.0,0.4,,True,,50,,,,,,,,140,82,-42.13383690588557,,,0.5857142857142857,-0.30095597789918266,runs/grid_USDJPY_bridge_or8_ktp1.2_ksl0.8_20250921_131545/state.json,171511,196205,10,,,,
grid_USDJPY_conservative_or4_ktp0.6_ksl0.4_20250921_133833,runs/grid_USDJPY_conservative_or4_ktp0.6_ksl0.4_20250921_133833,20250921_133833,USDJPY,conservative,100000.0,4,0.6,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,25,15,10.69571428572118,,,0.6,0.4278285714288472,runs/grid_USDJPY_conservative_or4_ktp0.6_ksl0.4_20250921_133833/state.json,184449,243009,10,,,,
grid_USDJPY_conservative_or4_ktp0.6_ksl0.6_20250921_133848,runs/grid_USDJPY_conservative_or4_ktp0.6_ksl0.6_20250921_133848,20250921_133848,USDJPY,conservative,100000.0,4,0.6,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,12,9,-14.907142857141537,,,0.75,-1.2422619047617947,runs/grid_USDJPY_conservative_or4_ktp0.6_ksl0.6_20250921_133848/state.json,184449,243568,10,,,,
grid_USDJPY_conservative_or4_ktp0.6_ksl0.8_20250921_133902,runs/grid_USDJPY_conservative_or4_ktp0.6_ksl0.8_20250921_133902,20250921_133902,USDJPY,conservative,100000.0,4,0.6,0.8,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,11,9,-13.725714285713082,,,0.8181818181818182,-1.2477922077920984,runs/grid_USDJPY_conservative_or4_ktp0.6_ksl0.8_20250921_133902/state.json,184449,243623,10,,,,
grid_USDJPY_conservative_or4_ktp0.8_ksl0.4_20250921_133915,runs/grid_USDJPY_conservative_or4_ktp0.8_ksl0.4_20250921_133915,20250921_133915,USDJPY,conservative,100000.0,4,0.8,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,37,19,18.780000000004065,,,0.5135135135135135,0.5075675675676774,runs/grid_USDJPY_conservative_or4_ktp0.8_ksl0.4_20250921_133915/state.json,184449,242666,7,,,,
grid_USDJPY_conservative_or4_ktp0.8_ksl0.6_20250921_133927,runs/grid_USDJPY_conservative_or4_ktp0.8_ksl0.6_20250921_133927,20250921_133927,USDJPY,conservative,100000.0,4,0.8,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,32,20,5.434285714288137,,,0.625,0.16982142857150428,runs/grid_USDJPY_conservative_or4_ktp0.8_ksl0.6_20250921_133927/state.json,184449,242800,9,,,,
grid_USDJPY_conservative_or4_ktp0.8_ksl0.8_20250921_133938,runs/grid_USDJPY_conservative_or4_ktp0.8_ksl0.8_20250921_133938,20250921_133938,USDJPY,conservative,100000.0,4,0.8,0.8,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,12,9,-11.16571428571666,,,0.75,-0.9304761904763884,runs/grid_USDJPY_conservative_or4_ktp0.8_ksl0.8_20250921_133938/state.json,184449,243541,10,,,,
grid_USDJPY_conservative_or4_ktp1.0_ksl0.4_20250921_133949,runs/grid_USDJPY_conservative_or4_ktp1.0_ksl0.4_20250921_133949,20250921_133949,USDJPY,conservative,100000.0,4,1.0,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,35,16,4.344285714294642,,,0.45714285714285713,0.12412244897984692,runs/grid_USDJPY_conservative_or4_ktp1.0_ksl0.4_20250921_133949/state.json,184449,242623,6,,,,
grid_USDJPY_conservative_or4_ktp1.0_ksl0.6_20250921_134001,runs/grid_USDJPY_conservative_or4_ktp1.0_ksl0.6_20250921_134001,20250921_134001,USDJPY,conservative,100000.0,4,1.0,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,36,20,-12.825714285714469,,,0.5555555555555556,-0.35626984126984634,runs/grid_USDJPY_conservative_or4_ktp1.0_ksl0.6_20250921_134001/state.json,184449,242702,7,,,,
grid_USDJPY_conservative_or4_ktp1.0_ksl0.8_20250921_134012,runs/grid_USDJPY_conservative_or4_ktp1.0_ksl0.8_20250921_134012,20250921_134012,USDJPY,conservative,100000.0,4,1.0,0.8,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,25,16,37.14999999999975,,,0.64,1.48599999999999,runs/grid_USDJPY_conservative_or4_ktp1.0_ksl0.8_20250921_134012/state.json,184449,243057,9,,,,
grid_USDJPY_conservative_or4_ktp1.2_ksl0.4_20250921_134022,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.4_20250921_134022,20250921_134022,USDJPY,conservative,100000.0,4,1.2,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,898,394,182.79714285720934,,,0.43875278396436523,0.20356029271404158,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.4_20250921_134022/state.json,184280,176311,5,,,,
grid_USDJPY_conservative_or4_ktp1.2_ksl0.6_20250921_134033,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.6_20250921_134033,20250921_134033,USDJPY,conservative,100000.0,4,1.2,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,36,18,40.758571428576545,,,0.5,1.132182539682682,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.6_20250921_134033/state.json,184449,242649,6,,,,
grid_USDJPY_conservative_or4_ktp1.2_ksl0.8_20250921_134045,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.8_20250921_134045,20250921_134045,USDJPY,conservative,100000.0,4,1.2,0.8,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,48,27,-8.322857142862517,,,0.5625,-0.17339285714296912,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.8_20250921_134045/state.json,184449,242096,7,,,,
grid_USDJPY_conservative_or6_ktp0.6_ksl0.4_20250921_134056,runs/grid_USDJPY_conservative_or6_ktp0.6_ksl0.4_20250921_134056,20250921_134056,USDJPY,conservative,100000.0,6,0.6,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,16,10,-26.502857142857465,,,0.625,-1.6564285714285916,runs/grid_USDJPY_conservative_or6_ktp0.6_ksl0.4_20250921_134056/state.json,177517,223742,10,,,,
grid_USDJPY_conservative_or6_ktp0.6_ksl0.6_20250921_134107,runs/grid_USDJPY_conservative_or6_ktp0.6_ksl0.6_20250921_134107,20250921_134107,USDJPY,conservative,100000.0,6,0.6,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,12,9,-13.31142857142828,,,0.75,-1.10928571428569,runs/grid_USDJPY_conservative_or6_ktp0.6_ksl0.6_20250921_134107/state.json,177517,223902,10,,,,
grid_USDJPY_conservative_or6_ktp0.6_ksl0.8_20250921_134118,runs/grid_USDJPY_conservative_or6_ktp0.6_ksl0.8_20250921_134118,20250921_134118,USDJPY,conservative,100000.0,6,0.6,0.8,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,11,9,-12.752857142856328,,,0.8181818181818182,-1.1593506493505752,runs/grid_USDJPY_conservative_or6_ktp0.6_ksl0.8_20250921_134118/state.json,177517,223957,10,,,,
grid_USDJPY_conservative_or6_ktp0.8_ksl0.4_20250921_134129,runs/grid_USDJPY_conservative_or6_ktp0.8_ksl0.4_20250921_134129,20250921_134129,USDJPY,conservative,100000.0,6,0.8,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,23,12,-54.460000000000775,,,0.5217391304347826,-2.3678260869565553,runs/grid_USDJPY_conservative_or6_ktp0.8_ksl0.4_20250921_134129/state.json,177517,223572,7,,,,
grid_USDJPY_conservative_or6_ktp0.8_ksl0.6_20250921_134140,runs/grid_USDJPY_conservative_or6_ktp0.8_ksl0.6_20250921_134140,20250921_134140,USDJPY,conservative,100000.0,6,0.8,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,26,16,-37.45857142856909,,,0.6153846153846154,-1.4407142857141957,runs/grid_USDJPY_conservative_or6_ktp0.8_ksl0.6_20250921_134140/state.json,177517,223379,9,,,,
grid_USDJPY_conservative_or6_ktp0.8_ksl0.8_20250921_134150,runs/grid_USDJPY_conservative_or6_ktp0.8_ksl0.8_20250921_134150,20250921_134150,USDJPY,conservative,100000.0,6,0.8,0.8,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,16,11,-60.457142857143424,,,0.6875,-3.778571428571464,runs/grid_USDJPY_conservative_or6_ktp0.8_ksl0.8_20250921_134150/state.json,177517,223737,10,,,,
grid_USDJPY_conservative_or6_ktp1.0_ksl0.4_20250921_134202,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.4_20250921_134202,20250921_134202,USDJPY,conservative,100000.0,6,1.0,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,29,14,-43.897142857142455,,,0.4827586206896552,-1.5136945812807743,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.4_20250921_134202/state.json,177517,223140,6,,,,
grid_USDJPY_conservative_or6_ktp1.0_ksl0.6_20250921_134213,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.6_20250921_134213,20250921_134213,USDJPY,conservative,100000.0,6,1.0,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,23,13,-24.647142857143024,,,0.5652173913043478,-1.0716149068323053,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.6_20250921_134213/state.json,177517,223519,7,,,,
grid_USDJPY_conservative_or6_ktp1.0_ksl0.8_20250921_134223,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.8_20250921_134223,20250921_134223,USDJPY,conservative,100000.0,6,1.0,0.8,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,25,16,-25.378571428571206,,,0.64,-1.0151428571428482,runs/grid_USDJPY_conservative_or6_ktp1.0_ksl0.8_20250921_134223/state.json,177517,223447,8,,,,
grid_USDJPY_conservative_or6_ktp1.2_ksl0.4_20250921_134234,runs/grid_USDJPY_conservative_or6_ktp1.2_ksl0.4_20250921_134234,20250921_134234,USDJPY,conservative,100000.0,6,1.2,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,41,17,-37.502857142854566,,,0.4146341463414634,-0.9147038327525504,runs/grid_USDJPY_conservative_or6_ktp1.2_ksl0.4_20250921_134234/state.json,177517,222640,5,,,,
grid_USDJPY_conservative_or6_ktp1.2_ksl0.6_20250921_134245,runs/grid_USDJPY_conservative_or6_ktp1.2_ksl0.6_20250921_134245,20250921_134245,USDJPY,conservative,100000.0,6,1.2,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,28,14,-62.48285714285652,,,0.5,-2.2315306122448755,runs/grid_USDJPY_conservative_or6_ktp1.2_ksl0.6_20250921_134245/state.json,177517,223240,6,,,,
grid_USDJPY_conservative_or6_ktp1.2_ksl0.8_20250921_134257,runs/grid_USDJPY_conservative_or6_ktp1.2_ksl0.8_20250921_134257,20250921_134257,USDJPY,conservative,100000.0,6,1.2,0.8,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,27,16,-32.902857142853236,,,0.5925925925925926,-1.218624338624194,runs/grid_USDJPY_conservative_or6_ktp1.2_ksl0.8_20250921_134257/state.json,177517,223328,7,,,,
grid_USDJPY_conservative_or8_ktp0.6_ksl0.4_20250921_134308,runs/grid_USDJPY_conservative_or8_ktp0.6_ksl0.4_20250921_134308,20250921_134308,USDJPY,conservative,100000.0,8,0.6,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,16,10,-25.538571428573846,,,0.625,-1.5961607142858654,runs/grid_USDJPY_conservative_or8_ktp0.6_ksl0.4_20250921_134308/state.json,171511,198925,10,,,,
grid_USDJPY_conservative_or8_ktp0.6_ksl0.6_20250921_134318,runs/grid_USDJPY_conservative_or8_ktp0.6_ksl0.6_20250921_134318,20250921_134318,USDJPY,conservative,100000.0,8,0.6,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,14,10,-16.470000000003154,,,0.7142857142857143,-1.1764285714287968,runs/grid_USDJPY_conservative_or8_ktp0.6_ksl0.6_20250921_134318/state.json,171511,198943,10,,,,
grid_USDJPY_conservative_or8_ktp0.6_ksl0.8_20250921_134329,runs/grid_USDJPY_conservative_or8_ktp0.6_ksl0.8_20250921_134329,20250921_134329,USDJPY,conservative,100000.0,8,0.6,0.8,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,18,14,-8.100000000002808,,,0.7777777777777778,-0.450000000000156,runs/grid_USDJPY_conservative_or8_ktp0.6_ksl0.8_20250921_134329/state.json,171511,198932,10,,,,
grid_USDJPY_conservative_or8_ktp0.8_ksl0.4_20250921_134340,runs/grid_USDJPY_conservative_or8_ktp0.8_ksl0.4_20250921_134340,20250921_134340,USDJPY,conservative,100000.0,8,0.8,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,35,18,4.5200000000048135,,,0.5142857142857142,0.12914285714299467,runs/grid_USDJPY_conservative_or8_ktp0.8_ksl0.4_20250921_134340/state.json,171511,198364,9,,,,
grid_USDJPY_conservative_or8_ktp0.8_ksl0.6_20250921_134351,runs/grid_USDJPY_conservative_or8_ktp0.8_ksl0.6_20250921_134351,20250921_134351,USDJPY,conservative,100000.0,8,0.8,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,22,14,-32.607142857146755,,,0.6363636363636364,-1.4821428571430344,runs/grid_USDJPY_conservative_or8_ktp0.8_ksl0.6_20250921_134351/state.json,171511,198784,10,,,,
grid_USDJPY_conservative_or8_ktp0.8_ksl0.8_20250921_134402,runs/grid_USDJPY_conservative_or8_ktp0.8_ksl0.8_20250921_134402,20250921_134402,USDJPY,conservative,100000.0,8,0.8,0.8,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,12,9,-11.542857142859248,,,0.75,-0.9619047619049373,runs/grid_USDJPY_conservative_or8_ktp0.8_ksl0.8_20250921_134402/state.json,171511,199035,10,,,,
grid_USDJPY_conservative_or8_ktp1.0_ksl0.4_20250921_134413,runs/grid_USDJPY_conservative_or8_ktp1.0_ksl0.4_20250921_134413,20250921_134413,USDJPY,conservative,100000.0,8,1.0,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,37,17,6.551428571441647,,,0.4594594594594595,0.17706563706599046,runs/grid_USDJPY_conservative_or8_ktp1.0_ksl0.4_20250921_134413/state.json,171511,198291,7,,,,
grid_USDJPY_conservative_or8_ktp1.0_ksl0.6_20250921_134425,runs/grid_USDJPY_conservative_or8_ktp1.0_ksl0.6_20250921_134425,20250921_134425,USDJPY,conservative,100000.0,8,1.0,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,21,12,-32.06000000000091,,,0.5714285714285714,-1.5266666666667101,runs/grid_USDJPY_conservative_or8_ktp1.0_ksl0.6_20250921_134425/state.json,171511,198769,8,,,,
grid_USDJPY_conservative_or8_ktp1.0_ksl0.8_20250921_134436,runs/grid_USDJPY_conservative_or8_ktp1.0_ksl0.8_20250921_134436,20250921_134436,USDJPY,conservative,100000.0,8,1.0,0.8,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,29,18,-12.604285714276784,,,0.6206896551724138,-0.43463054187161326,runs/grid_USDJPY_conservative_or8_ktp1.0_ksl0.8_20250921_134436/state.json,171511,198504,10,,,,
grid_USDJPY_conservative_or8_ktp1.2_ksl0.4_20250921_134447,runs/grid_USDJPY_conservative_or8_ktp1.2_ksl0.4_20250921_134447,20250921_134447,USDJPY,conservative,100000.0,8,1.2,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,108,43,62.48000000005254,,,0.39814814814814814,0.578518518519005,runs/grid_USDJPY_conservative_or8_ktp1.2_ksl0.4_20250921_134447/state.json,171511,196076,5,,,,
grid_USDJPY_conservative_or8_ktp1.2_ksl0.6_20250921_134458,runs/grid_USDJPY_conservative_or8_ktp1.2_ksl0.6_20250921_134458,20250921_134458,USDJPY,conservative,100000.0,8,1.2,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,25,13,-43.29428571428764,,,0.52,-1.7317714285715056,runs/grid_USDJPY_conservative_or8_ktp1.2_ksl0.6_20250921_134458/state.json,171511,198626,7,,,,
grid_USDJPY_conservative_or8_ktp1.2_ksl0.8_20250921_134510,runs/grid_USDJPY_conservative_or8_ktp1.2_ksl0.8_20250921_134510,20250921_134510,USDJPY,conservative,100000.0,8,1.2,0.8,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,23,14,-38.0628571428536,,,0.6086956521739131,-1.6549068322979827,runs/grid_USDJPY_conservative_or8_ktp1.2_ksl0.8_20250921_134510/state.json,171511,198685,8,,,,
grid_USDJPY_conservative_or4_ktp1.2_ksl0.4_20250921_134637,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.4_20250921_134637,20250921_134637,USDJPY,conservative,100000.0,4,1.2,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,898,394,182.79714285720934,,,0.43875278396436523,0.20356029271404158,runs/grid_USDJPY_conservative_or4_ktp1.2_ksl0.4_20250921_134637/state.json,184280,176311,5,,,,
grid_USDJPY_bridge_or4_ktp0.6_ksl0.4_20250921_134818,runs/grid_USDJPY_bridge_or4_ktp0.6_ksl0.4_20250921_134818,20250921_134818,USDJPY,bridge,100000.0,4,0.6,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,94,55,-54.389404142813305,,,0.5851063829787234,-0.5786106823703543,runs/grid_USDJPY_bridge_or4_ktp0.6_ksl0.4_20250921_134818/state.json,184442,240490,10,,,,
grid_USDJPY_bridge_or4_ktp0.6_ksl0.6_20250921_134829,runs/grid_USDJPY_bridge_or4_ktp0.6_ksl0.6_20250921_134829,20250921_134829,USDJPY,bridge,100000.0,4,0.6,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,12,9,-14.907142857141537,,,0.75,-1.2422619047617947,runs/grid_USDJPY_bridge_or4_ktp0.6_ksl0.6_20250921_134829/state.json,184449,243568,10,,,,
grid_USDJPY_bridge_or4_ktp0.6_ksl0.8_20250921_134840,runs/grid_USDJPY_bridge_or4_ktp0.6_ksl0.8_20250921_134840,20250921_134840,USDJPY,bridge,100000.0,4,0.6,0.8,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,11,9,-13.725714285713082,,,0.8181818181818182,-1.2477922077920984,runs/grid_USDJPY_bridge_or4_ktp0.6_ksl0.8_20250921_134840/state.json,184449,243623,10,,,,
grid_USDJPY_bridge_or4_ktp0.8_ksl0.4_20250921_134851,runs/grid_USDJPY_bridge_or4_ktp0.8_ksl0.4_20250921_134851,20250921_134851,USDJPY,bridge,100000.0,4,0.8,0.4,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,60,30,-26.78031305094521,,,0.5,-0.44633855084908686,runs/grid_USDJPY_bridge_or4_ktp0.8_ksl0.4_20250921_134851/state.json,184449,241778,7,,,,
grid_USDJPY_bridge_or4_ktp0.8_ksl0.6_20250921_134902,runs/grid_USDJPY_bridge_or4_ktp0.8_ksl0.6_20250921_134902,20250921_134902,USDJPY,bridge,100000.0,4,0.8,0.6,,0.3,0.4,,True,"LDN,NY",10,,,,,,,,40,24,-12.645808583398548,,,0.6,-0.3161452145849637,runs/grid_USDJPY_bridge_or4_ktp0.8_ksl0.6_20250921_134902/state.json,184449,242620,9,,,,
